component,delta
pcs_minus_dd,0.12901744719926544
pcs_minus_dd,0.0625
pcs_minus_dd,0.17602040816326525
pcs_minus_dd,0.04166666666666674
pcs_minus_dd,0.22052704576976412
pcs_minus_dd,0.295343137254902
pcs_minus_dd,0.1061606160616061
pcs_minus_dd,0.0953525641025641
pcs_minus_dd,-0.05128205128205132
pcs_minus_dd,0.19557823129251695
pcs_minus_dd,0.21775312066574204
pcs_minus_dd,-0.22405660377358483
pcs_minus_dd,0.18030513176144247
pcs_minus_dd,0.29958391123439665
pcs_minus_dd,0.17906336088154273
pcs_minus_dd,0.24917491749174914
pcs_minus_dd,0.06244260789715328
pcs_minus_dd,0.00674019607843146
pcs_minus_dd,-0.10957004160887651
pcs_minus_dd,0.06490384615384615
pcs_minus_dd,0.39880952380952384
pcs_minus_dd,0.1925192519251926
pcs_minus_dd,0.1034103410341034
pcs_minus_dd,0.4411764705882353
pcs_minus_dd,0.2764003673094583
pcs_minus_dd,0.3060897435897435
pcs_minus_dd,0.214622641509434
pcs_minus_dd,0.08247422680412375
pcs_minus_dd,0.11019283746556474
pcs_minus_dd,-0.040000000000000036
pcs_minus_dd,0.22916666666666669
pcs_minus_dd,0.13714285714285723
pcs_minus_dd,0.49333333333333335
pcs_minus_dd,0.061000000000000054
pcs_minus_dd,0.28301886792452835
pcs_minus_dd,0.1847619047619048
pcs_minus_dd,0.1314102564102564
pcs_minus_dd,0.11887254901960786
pcs_minus_dd,0.321078431372549
pcs_minus_dd,0.20192307692307687
pcs_minus_dd,0.30575980392156865
pcs_minus_dd,-0.10699999999999998
pcs_minus_dd,-0.06481481481481477
pcs_minus_dd,0.21634615384615385
pcs_minus_dd,0.459
pcs_minus_dd,0.07176843774781927
pcs_minus_dd,0.14300000000000002
pcs_minus_dd,-0.08360836083608358
pcs_minus_dd,0.1561904761904762
pcs_minus_dd,0.49714285714285716
pcs_minus_dd,0.10957004160887662
pcs_minus_dd,0.14967860422405876
pcs_minus_dd,0.02695269526952704
pcs_minus_dd,-0.07047619047619047
pcs_minus_dd,0.45076282940360607
pcs_minus_dd,-0.009708737864077666
pcs_minus_dd,0.19306930693069302
pcs_minus_dd,0.06292517006802723
pcs_minus_dd,0.16227461858529812
pcs_minus_dd,0.2695238095238095
pcs_minus_dd,-0.023809523809523836
pcs_minus_dd,-0.08823529411764708
pcs_minus_dd,0.3541666666666667
pcs_minus_dd,0.2376237623762376
pcs_minus_dd,0.25967261904761907
pcs_minus_dd,-0.11084905660377364
pcs_minus_dd,-0.09345794392523366
pcs_minus_dd,-0.015238095238095273
pcs_minus_dd,0.4666666666666666
pcs_minus_dd,0.13641364136413647
pcs_minus_dd,0.38190476190476186
pcs_minus_dd,0.1373092926490984
pcs_minus_dd,0.2858842188739096
pcs_minus_dd,0.10141509433962259
pcs_minus_dd,0.16161616161616166
pcs_minus_dd,0.12167125803489431
pcs_minus_dd,0.13047619047619052
pcs_minus_dd,0.10416666666666663
pcs_minus_dd,0.04166666666666674
pcs_minus_dd,0.35644937586685166
pcs_minus_dd,0.2894528152260111
pcs_minus_dd,0.056499999999999995
pcs_minus_dd,0.0440771349862259
pcs_minus_dd,0.2458745874587459
pcs_minus_dd,0.16952380952380952
pcs_minus_dd,0.085991678224688
pcs_minus_dd,0.3411927877947296
pcs_minus_dd,0.2025
pcs_minus_dd,0.06160616061606161
pcs_minus_dd,0.2465564738292011
pcs_minus_dd,0.2337006427915519
pcs_minus_dd,0.27593537414965985
pcs_minus_dd,-0.039999999999999925
pcs_minus_dd,0.1800158604282316
pcs_minus_dd,0.2893289328932893
pcs_minus_dd,0.12571428571428567
pcs_minus_dd,0.5298196948682385
pcs_minus_dd,0.040064102564102644
pcs_minus_dd,0.4595588235294118
pcs_minus_dd,0.16831683168316836
pcs_minus_dd,0.1178918169209432
pcs_minus_dd,0.16025641025641024
pcs_minus_dd,0.28712871287128705
pcs_minus_dd,0.1010101010101011
pcs_minus_dd,0.28205128205128205
pcs_minus_dd,0.47275641025641024
pcs_minus_dd,0.3205128205128205
pcs_minus_dd,0.22992299229922997
pcs_minus_dd,0.25449999999999995
pcs_minus_dd,0.18835034013605434
pcs_minus_dd,0.14880952380952384
pcs_minus_dd,0.09499999999999997
pcs_minus_dd,0.059047619047619126
pcs_minus_dd,0.15335169880624433
pcs_minus_dd,0.3938393839383938
pcs_minus_dd,0.138
pcs_minus_dd,0.36380952380952375
pcs_minus_dd,0.07400000000000007
pcs_minus_dd,0.29819694868238555
pcs_minus_dd,-0.13239875389408096
pcs_minus_dd,0.04040404040404033
pcs_minus_dd,0.2009803921568628
pcs_minus_dd,0.21052631578947367
pcs_minus_dd,0.5390476190476191
pcs_minus_dd,-0.019230769230769162
pcs_minus_dd,0.16435506241331477
pcs_minus_dd,0.21166207529843895
pcs_minus_dd,-0.11333333333333329
pcs_minus_dd,0.011895321173671647
pcs_minus_dd,0.1611519607843137
pcs_minus_dd,0.20343137254901955
pcs_minus_dd,0.12377450980392157
pcs_minus_dd,0.2723809523809524
pcs_minus_dd,0.13051470588235292
pcs_minus_dd,0.0517051705170517
pcs_minus_dd,-0.0032051282051281937
pcs_minus_dd,0.3904761904761905
pcs_minus_dd,0.1519607843137254
pcs_minus_dd,0.05005500550055009
pcs_minus_dd,0.31619047619047624
pcs_minus_dd,0.2450980392156863
pcs_minus_dd,0.2438095238095238
pcs_minus_dd,0.18446601941747576
pcs_minus_dd,-0.09551886792452824
pcs_minus_dd,0.124
pcs_minus_dd,0.4485294117647059
pcs_minus_dd,0.08974358974358976
pcs_minus_dd,0.28272827282728275
pcs_minus_dd,0.20572057205720573
pcs_minus_dd,0.26593137254901955
pcs_minus_dd,0.3003300330033003
pcs_minus_dd,0.3647711511789181
pcs_minus_dd,0.18160377358490565
pcs_minus_dd,0.31047619047619046
pcs_minus_dd,0.33814102564102566
pcs_minus_dd,0.15649999999999997
pcs_minus_dd,-0.10849056603773588
pcs_minus_dd,0.3744798890429959
pcs_minus_dd,0.051999999999999935
pcs_minus_dd,0.24
pcs_minus_dd,0.11578947368421055
pcs_minus_dd,0.1029411764705882
pcs_minus_dd,-0.07047619047619047
pcs_minus_dd,0.11217948717948723
pcs_minus_dd,-0.014705882352941235
pcs_minus_dd,0.3176144244105409
pcs_minus_dd,0.2593619972260749
pcs_minus_dd,-0.12962962962962965
pcs_minus_dd,0.5852981969486823
pcs_minus_dd,0.3606102635228849
pcs_minus_dd,0.3073979591836735
pcs_minus_dd,-0.01650943396226423
pcs_minus_dd,0.23619047619047628
pcs_minus_dd,0.19600340136054417
pcs_minus_dd,0.33653846153846145
pcs_minus_dd,0.1891643709825528
pcs_minus_dd,0.11299999999999999
pcs_minus_dd,0.21122112211221122
pcs_minus_dd,0.24877450980392157
pcs_minus_dd,0.1965105601469238
pcs_minus_dd,0.2975206611570248
pcs_minus_dd,0.1384803921568627
pcs_minus_dd,0.3345588235294118
pcs_minus_dd,0.032593619972260734
pcs_minus_dd,0.6573208722741433
pcs_minus_dd,0.4983498349834984
pcs_minus_dd,0.11458333333333337
pcs_minus_dd,0.09431345353675447
pcs_minus_dd,0.0697278911564626
pcs_minus_dd,0.12377450980392157
pcs_minus_dd,0.23102310231023104
pcs_minus_dd,0.25467546754675463
pcs_minus_dd,0.2095588235294118
pcs_minus_dd,0.20735090152565872
pcs_minus_dd,0.19200000000000006
pcs_minus_dd,0.1556372549019608
pcs_minus_dd,0.27083333333333337
pcs_minus_dd,0.18990384615384615
pcs_minus_dd,0.6316964285714286
pcs_minus_dd,0.29166666666666663
pcs_minus_dd,0.12380952380952381
pcs_minus_dd,0.48190476190476184
pcs_minus_dd,0.15401540154015392
pcs_minus_dd,0.2892561983471075
pcs_minus_dd,-0.09068627450980393
pcs_minus_dd,0.29200000000000004
pcs_minus_dd,-0.06944444444444442
pcs_minus_dd,0.11001100110010997
pcs_minus_dd,0.030476190476190435
pcs_minus_dd,0.1207107843137255
pcs_minus_dd,0.004807692307692291
pcs_minus_dd,0.17543859649122806
pcs_minus_dd,0.6457142857142857
pcs_minus_dd,0.3314285714285714
pcs_minus_dd,0.3106796116504855
pcs_minus_dd,0.44382801664355065
pcs_minus_dd,0.3443526170798898
pcs_minus_dd,0.3012820512820512
pcs_minus_dd,0.08173076923076927
pcs_minus_dd,-0.026352288488210807
pcs_minus_dd,0.13714285714285712
pcs_minus_dd,0.1419508326724822
pcs_minus_dd,0.4095238095238095
pcs_minus_dd,0.30097087378640774
pcs_minus_dd,0.265
pcs_minus_dd,0.3056972789115646
pcs_minus_dd,-0.1339563862928349
pcs_minus_dd,0.3632075471698113
pcs_minus_dd,0.23645546372819093
pcs_minus_dd,-0.0859916782246879
pcs_minus_dd,0.4245345744680851
pcs_minus_dd,-0.09639389736477111
pcs_minus_dd,0.3761792452830189
pcs_minus_dd,0.3065187239944521
pcs_minus_dd,0.1815
pcs_minus_dd,0.2483974358974359
pcs_minus_dd,-0.31839622641509435
pcs_minus_dd,0.25455987311657413
pcs_minus_dd,0.3487348734873488
pcs_minus_dd,0.3482142857142857
pcs_minus_dd,0.17602040816326536
pcs_minus_dd,0.2975
pcs_minus_dd,0.3457943925233645
pcs_minus_dd,0.04866850321395777
pcs_minus_dd,0.4618585298196949
pcs_minus_dd,0.2621359223300971
pcs_minus_dd,0.4479889042995839
pcs_minus_dd,0.11111111111111105
pcs_minus_dd,0.07047619047619058
pcs_minus_dd,0.1785714285714285
pcs_minus_dd,-0.06666666666666676
pcs_minus_dd,0.44791666666666663
pcs_minus_dd,0.19086908690869087
pcs_minus_dd,0.20627062706270627
pcs_minus_dd,0.2727272727272728
pcs_minus_dd,-0.0921474358974359
pcs_minus_dd,-0.12461059190031154
pcs_minus_dd,-0.3106796116504854
pcs_minus_dd,0.22610294117647062
pcs_minus_dd,0.15395284327323155
pcs_minus_dd,0.06427915518824612
pcs_minus_dd,0.5336538461538463
pcs_minus_dd,0.01602564102564097
pcs_minus_dd,0.2148760330578512
pcs_minus_dd,0.19899999999999995
pcs_minus_dd,0.07843137254901955
pcs_minus_dd,0.05617198335644935
pcs_minus_dd,-0.06380027739251037
pcs_minus_dd,0.45907738095238093
pcs_minus_dd,0.21800000000000008
pcs_minus_dd,0.33773377337733773
pcs_minus_dd,0.5123809523809524
pcs_minus_dd,0.3869944488501189
pcs_minus_dd,0.6481481481481481
pcs_minus_dd,0.09550000000000003
pcs_minus_dd,0.2274618585298197
pcs_minus_dd,0.08190476190476192
pcs_minus_dd,0.4743589743589744
pcs_minus_dd,0.1661166116611661
pcs_minus_dd,0.38940809968847356
pcs_minus_dd,0.21636615811373094
pcs_minus_dd,0.3152380952380952
pcs_minus_dd,0.3342516069788797
pcs_minus_dd,0.1299999999999999
pcs_minus_dd,0.16712580348943984
pcs_minus_dd,0.17891816920943127
pcs_minus_dd,0.2038834951456311
pcs_minus_dd,0.24922118380062308
pcs_minus_dd,0.38246097337006424
pcs_minus_dd,0.37649999999999995
pcs_minus_dd,-0.10818307905686542
pcs_minus_dd,0.02892561983471076
pcs_minus_dd,0.587962962962963
pcs_minus_dd,0.2941176470588235
pcs_minus_dd,0.21003401360544227
pcs_minus_dd,0.12482662968099856
pcs_minus_dd,0.15330188679245282
pcs_minus_dd,0.2005
pcs_minus_dd,-0.0064102564102563875
pcs_minus_dd,0.6241331484049931
pcs_minus_dd,0.014705882352941124
pcs_minus_dd,0.18504901960784315
pcs_minus_dd,0.3955000000000001
pcs_minus_dd,0.26488095238095233
pcs_minus_dd,-0.012101210121012063
pcs_minus_dd,0.09595959595959591
pcs_minus_dd,0.22916666666666663
pcs_minus_dd,0.39950980392156865
pcs_minus_dd,0.19627279936558295
pcs_minus_dd,0.2684268426842684
pcs_minus_dd,0.13602941176470595
pcs_minus_dd,0.6987179487179487
pcs_minus_dd,0.050605060506050514
pcs_minus_dd,0.10070175438596485
pcs_minus_dd,0.34857142857142853
pcs_minus_dd,0.05551149881046791
pcs_minus_dd,0.11619047619047629
pcs_minus_dd,0.3606102635228849
pcs_minus_dd,0.05280528052805278
pcs_minus_dd,0.5613207547169812
pcs_minus_dd,0.11202938475665747
pcs_minus_dd,0.38621794871794873
pcs_minus_dd,0.14182692307692313
pcs_minus_dd,0.04361370716510904
pcs_minus_dd,0.2467948717948718
pcs_minus_dd,0.04361799816345269
pcs_minus_dd,0.28044871794871795
pcs_minus_dd,0.2355273592386995
pcs_minus_dd,0.17142857142857137
pcs_minus_dd,0.2895
pcs_minus_dd,0.07755775577557755
pcs_minus_dd,0.23300970873786409
pcs_minus_dd,-0.017601760176017556
pcs_minus_dd,0.18723994452149795
pcs_minus_dd,0.12343966712898746
pcs_minus_dd,0.30097087378640774
pcs_minus_dd,0.22671568627450978
pcs_minus_dd,0.1842948717948718
pcs_minus_dd,0.1594551282051282
pcs_minus_dd,-0.006230529595015577
pcs_minus_dd,0.48821081830790575
pcs_minus_dd,-0.10599999999999998
pcs_minus_dd,0.38690476190476186
pcs_minus_dd,0.1842948717948718
pcs_minus_dd,0.12764003673094582
pcs_minus_dd,0.36963696369636967
pcs_minus_dd,-0.005499999999999949
pcs_minus_dd,0.07788161993769471
pcs_minus_dd,0.23140495867768596
pcs_minus_dd,0.1433823529411764
pcs_minus_dd,0.541
pcs_minus_dd,0.1891643709825528
pcs_minus_dd,0.11303744798890425
pcs_minus_dd,-0.015576323987538943
pcs_minus_dd,0.07619047619047614
pcs_minus_dd,0.3137254901960784
pcs_minus_dd,0.3713235294117648
pcs_minus_dd,0.363036303630363
pcs_minus_dd,0.20352564102564097
pcs_minus_dd,0.07714285714285718
pcs_minus_dd,0.12541254125412538
pcs_minus_dd,0.21808088818398097
pcs_minus_dd,0.1703431372549019
pcs_minus_dd,0.4114285714285714
pcs_minus_dd,0.05665566556655666
pcs_minus_dd,0.41747572815533984
pcs_minus_dd,0.24271844660194175
pcs_minus_dd,0.2541254125412541
pcs_minus_dd,0.15224358974358976
pcs_minus_dd,0.0608974358974359
pcs_minus_dd,0.2700471698113208
pcs_minus_dd,0.09680968096809672
pcs_minus_dd,-0.008012820512820484
pcs_minus_dd,0.22299999999999998
pcs_minus_dd,-0.18514150943396224
pcs_minus_dd,-0.01320132013201325
pcs_minus_dd,0.1243124312431243
pcs_minus_dd,0.45638629283489096
pcs_minus_dd,0.15306122448979598
pcs_minus_dd,0.34285714285714286
pcs_minus_dd,0.3174019607843137
pcs_minus_dd,0.24019607843137258
pcs_minus_dd,0.33425797503467414
pcs_minus_dd,-0.10818307905686542
pcs_minus_dd,0.027999999999999914
pcs_minus_dd,0.12009803921568618
pcs_minus_dd,0.19485294117647056
pcs_minus_dd,0.4224422442244225
pcs_minus_dd,-0.10263522884882104
pcs_minus_dd,0.07291666666666674
pcs_minus_dd,-0.08529819694868246
pcs_minus_dd,0.12761276127612764
pcs_minus_dd,0.12029384756657491
pcs_minus_dd,0.45482866043613707
pcs_minus_dd,0.4984423676012461
pcs_minus_dd,0.1515151515151516
pcs_minus_dd,0.38112745098039214
pcs_minus_dd,0.09199048374306107
pcs_minus_dd,0.11309523809523814
pcs_minus_dd,0.23299999999999998
pcs_minus_dd,0.0277392510402219
pcs_minus_dd,0.357
pcs_minus_dd,0.1568627450980392
pcs_minus_dd,0.35906862745098034
pcs_minus_dd,0.013999999999999901
pcs_minus_dd,0.040064102564102644
pcs_minus_dd,0.3134535367545076
pcs_minus_dd,0.2954230235783635
pcs_minus_dd,-0.11526479750778817
pcs_minus_dd,0.46226415094339623
pcs_minus_dd,0.22405660377358494
pcs_minus_dd,0.32316227461858527
pcs_minus_dd,0.3352380952380952
pcs_minus_dd,0.46691176470588236
pcs_minus_dd,0.378
pcs_minus_dd,0.05700000000000005
pcs_minus_dd,0.22601110229976207
pcs_minus_dd,0.482948294829483
pcs_minus_dd,0.001700680272108901
pcs_minus_dd,0.006127450980392135
pcs_minus_dd,0.139
pcs_minus_dd,0.1997226074895978
pcs_minus_dd,0.2482993197278912
pcs_minus_dd,0.16506410256410264
pcs_minus_dd,0.20561403508771925
pcs_minus_dd,0.31100000000000005
pcs_minus_dd,-0.11538461538461542
pcs_minus_dd,0.30200000000000005
pcs_minus_dd,0.3509350935093509
pcs_minus_dd,0.4389438943894389
pcs_minus_dd,0.1831955922865014
pcs_minus_dd,0.12414965986394555
pcs_minus_dd,0.1719833564493759
pcs_minus_dd,0.3685897435897436
pcs_minus_dd,0.13531353135313529
pcs_minus_dd,0.22330097087378642
pcs_minus_dd,0.062074829931972775
pcs_minus_dd,0.449375866851595
pcs_minus_dd,0.06810897435897434
pcs_minus_dd,0.3248299319727891
pcs_minus_dd,-0.044004400440043945
pcs_minus_dd,0.31200000000000006
pcs_minus_dd,-0.07920792079207917
pcs_minus_dd,0.10957004160887651
pcs_minus_dd,-0.01980198019801982
pcs_minus_dd,0.3647711511789182
pcs_minus_dd,0.21933962264150936
pcs_minus_dd,-0.08733974358974361
pcs_minus_dd,-0.16399999999999992
pcs_minus_dd,0.2205720572057206
pcs_minus_dd,0.16987179487179493
pcs_minus_dd,0.11937557392102838
pcs_minus_dd,0.33884803921568624
pcs_minus_dd,0.3118811881188118
pcs_minus_dd,0.025122549019607865
pcs_minus_dd,0.4378437843784378
pcs_minus_dd,0.6203703703703705
pcs_minus_dd,0.09948979591836737
pcs_minus_dd,0.30253025302530256
pcs_minus_dd,0.08099999999999996
pcs_minus_dd,0.4075907590759076
pcs_minus_dd,0.47660586835844565
pcs_minus_dd,0.1643709825528007
pcs_minus_dd,0.1716171617161717
pcs_minus_dd,0.47426470588235287
pcs_minus_dd,-0.08608490566037741
pcs_minus_dd,0.27447744774477445
pcs_minus_dd,0.16592261904761907
pcs_minus_dd,0.15224358974358976
pcs_minus_dd,0.10471567267683768
pcs_minus_dd,0.18500000000000005
pcs_minus_dd,-0.15533980582524265
pcs_minus_dd,0.3425
pcs_minus_dd,0.39809523809523806
pcs_minus_dd,0.4809523809523809
pcs_minus_dd,0.024925595238095233
pcs_minus_dd,0.19625520110957007
pcs_minus_dd,0.06473829201101933
pcs_minus_dd,0.16346153846153855
pcs_minus_dd,0.244
pcs_minus_dd,-0.0641025641025641
pcs_minus_dd,0.4407051282051282
pcs_minus_dd,0.2652656621728786
pcs_minus_dd,0.3173076923076923
pcs_minus_dd,0.19457547169811318
pcs_minus_dd,0.14400000000000002
pcs_minus_dd,0.6320754716981132
pcs_minus_dd,0.31717687074829926
pcs_minus_dd,0.4791666666666667
pcs_minus_dd,0.2895238095238095
pcs_minus_dd,0.346
pcs_minus_dd,0.37864077669902907
pcs_minus_dd,0.274
pcs_minus_dd,0.3021120293847567
pcs_minus_dd,0.23048668503213954
pcs_minus_dd,0.4701561065197428
pcs_minus_dd,0.14301430143014304
pcs_minus_dd,-0.15330188679245282
pcs_minus_dd,0.27879901960784303
pcs_minus_dd,0.3945000000000001
pcs_minus_dd,0.11887254901960786
pcs_minus_dd,-0.4074074074074074
pcs_minus_dd,0.16088765603328714
pcs_minus_dd,0.17089611419508333
pcs_minus_dd,0.11519607843137247
pcs_minus_dd,0.34249999999999997
pcs_minus_dd,0.0671067106710671
pcs_minus_dd,0.14155432196669315
pcs_minus_dd,0.394131641554322
pcs_minus_dd,0.289828431372549
pcs_minus_dd,0.09134615384615385
pcs_minus_dd,0.23982398239823977
pcs_minus_dd,0.2403846153846153
pcs_minus_dd,0.1490880253766852
pcs_minus_dd,0.47405660377358494
pcs_minus_dd,0.21570182394924653
pcs_minus_dd,0.08857142857142852
pcs_minus_dd,0.251
pcs_minus_dd,0.23584905660377353
pcs_minus_dd,0.20792079207920788
pcs_minus_dd,0.3799019607843137
pcs_minus_dd,0.10124826629681005
pcs_minus_dd,0.03300000000000003
pcs_minus_dd,0.11519607843137247
pcs_minus_dd,0.20512820512820518
pcs_minus_dd,-0.07628294036061023
pcs_minus_dd,0.24914965986394555
pcs_minus_dd,0.19801980198019808
pcs_minus_dd,0.21028466483011943
pcs_minus_dd,0.1470180305131762
pcs_minus_dd,0.31556372549019607
pcs_minus_dd,0.21752450980392157
pcs_minus_dd,0.09294871794871795
pcs_minus_dd,0.001386962552011206
pcs_minus_dd,0.18282312925170063
pcs_minus_dd,0.11139455782312924
pcs_minus_dd,0.45343137254901966
pcs_minus_dd,0.12135922330097082
pcs_minus_dd,0.10957004160887662
pcs_minus_dd,0.13051470588235292
pcs_minus_dd,0.44117647058823534
pcs_minus_dd,0.0066006600660065695
pcs_minus_dd,-0.08499999999999996
pcs_minus_dd,0.19361936193619356
pcs_minus_dd,0.24768518518518517
pcs_minus_dd,-0.053355335533553316
pcs_minus_dd,0.004251700680272141
pcs_minus_dd,0.3295
pcs_minus_dd,-0.04538690476190477
pcs_minus_dd,0.30285714285714294
pcs_minus_dd,0.30575980392156865
pcs_minus_dd,0.2593180015860429
pcs_minus_dd,0.3002754820936639
pcs_minus_dd,0.12761276127612764
pcs_minus_dd,0.1578525641025641
pcs_minus_dd,-0.04380952380952374
pcs_minus_dd,0.27461858529819694
pcs_minus_dd,-0.0554785020804438
pcs_minus_dd,0.2532051282051283
pcs_minus_dd,0.01998299319727892
pcs_minus_dd,-0.015238095238095273
pcs_minus_dd,0.15395284327323167
pcs_minus_dd,0.36338418862690713
pcs_minus_dd,0.07420249653259359
pcs_minus_dd,0.44224422442244227
pcs_minus_dd,0.2302357836338419
pcs_minus_dd,0.34299999999999997
pcs_minus_dd,0.2276190476190476
pcs_minus_dd,-0.040915395284327305
pcs_minus_dd,0.21562156215621564
pcs_minus_dd,-0.0809968847352025
pcs_minus_dd,0.20280701754385966
pcs_minus_dd,0.10927456382001843
pcs_minus_dd,0.16581632653061218
pcs_minus_dd,0.4736519607843137
pcs_minus_dd,0.049000000000000044
pcs_minus_dd,-0.18169209431345346
pcs_minus_dd,-0.2735849056603773
pcs_minus_dd,-0.10629251700680264
pcs_minus_dd,0.3733333333333334
pcs_minus_dd,0.33608360836083606
pcs_minus_dd,0.16776677667766782
pcs_minus_dd,0.15808823529411764
pcs_minus_dd,0.35644937586685155
pcs_minus_dd,0.2910388580491674
pcs_minus_dd,0.20833333333333337
pcs_minus_dd,0.3176144244105409
pcs_minus_dd,0.415543219666931
pcs_minus_dd,0.49509803921568624
pcs_minus_dd,0.38357843137254904
pcs_minus_dd,0.3350000000000001
pcs_minus_dd,0.44485294117647056
pcs_minus_dd,0.3514150943396226
pcs_minus_dd,0.24757281553398064
pcs_minus_dd,0.052959501557632405
pcs_minus_dd,0.08360836083608358
pcs_minus_dd,0.236
pcs_minus_dd,0.05208333333333337
pcs_minus_dd,-0.01200000000000001
pcs_minus_dd,0.13366336633663367
pcs_minus_dd,0.29952830188679247
pcs_minus_dd,0.16831683168316836
pcs_minus_dd,0.28382838283828377
pcs_minus_dd,0.1907051282051282
pcs_minus_dd,0.34299999999999997
pcs_minus_dd,0.12367021276595747
pcs_minus_dd,-0.13942307692307698
pcs_minus_dd,0.5465686274509803
pcs_minus_dd,0.001225490196078427
pcs_minus_dd,0.21899999999999997
pcs_minus_dd,0.44056372549019607
pcs_minus_dd,0.19310897435897434
pcs_minus_dd,0.5352380952380952
pcs_minus_dd,0.38292011019283745
pcs_minus_dd,0.21012482662968102
pcs_minus_dd,0.241421568627451
pcs_minus_dd,0.04785478547854782
pcs_minus_dd,0.5259433962264151
pcs_minus_dd,0.157312925170068
pcs_minus_dd,0.5700416088765603
pcs_minus_dd,0.15865384615384615
pcs_minus_dd,0.4757281553398059
pcs_minus_dd,0.06490384615384615
pcs_minus_dd,0.3205128205128205
pcs_minus_dd,0.26286764705882354
pcs_minus_dd,0.06800000000000006
pcs_minus_dd,-0.07212205270457694
pcs_minus_dd,0.17647058823529416
pcs_minus_dd,0.29534313725490197
pcs_minus_dd,-0.125
pcs_minus_dd,0.2376237623762376
pcs_minus_dd,0.13915094339622636
pcs_minus_dd,0.29326923076923084
pcs_minus_dd,0.29384756657483935
pcs_minus_dd,0.21081830790568656
pcs_minus_dd,0.2838283828382838
pcs_minus_dd,0.08999081726354452
pcs_minus_dd,0.1785714285714286
pcs_minus_dd,-0.08600000000000008
pcs_minus_dd,0.05047619047619056
pcs_minus_dd,0.11904761904761907
pcs_minus_dd,0.16366158113730922
pcs_minus_dd,0.07370737073707367
pcs_minus_dd,0.02843273231622745
pcs_minus_dd,0.2995
pcs_minus_dd,0.2704761904761904
pcs_minus_dd,0.052696078431372584
pcs_minus_dd,-0.030513176144244092
pcs_minus_dd,-0.31152647975077885
pcs_minus_dd,0.42948717948717946
pcs_minus_dd,0.08761904761904771
pcs_minus_dd,0.004400440044004417
pcs_minus_dd,0.1996699669966996
pcs_minus_dd,0.14400000000000002
pcs_minus_dd,0.2828282828282829
pcs_minus_dd,0.37725381414701803
pcs_minus_dd,0.41509433962264153
pcs_minus_dd,0.27323162274618584
pcs_minus_dd,0.2547169811320755
pcs_minus_dd,0.15395284327323167
pcs_minus_dd,-0.1450471698113207
pcs_minus_dd,0.0323809523809524
pcs_minus_dd,0.03699999999999992
pcs_minus_dd,0.20018365472910926
pcs_minus_dd,0.3933823529411765
pcs_minus_dd,0.18627450980392157
pcs_minus_dd,0.13452708907254363
pcs_minus_dd,0.08807212205270454
pcs_minus_dd,0.22181372549019618
pcs_minus_dd,0.06796116504854377
pcs_minus_dd,0.08333333333333337
pcs_minus_dd,0.1987179487179488
pcs_minus_dd,0.050480769230769273
pcs_minus_dd,-0.08391123439667136
pcs_minus_dd,0.1255201109570041
pcs_minus_dd,0.503
pcs_minus_dd,0.12266226622662257
pcs_minus_dd,0.16952380952380952
pcs_minus_dd,0.022002200220022083
pcs_minus_dd,0.11551155115511547
pcs_minus_dd,0.6556603773584906
pcs_minus_dd,0.20792079207920788
pcs_minus_dd,0.18792517006802723
pcs_minus_dd,0.16666666666666674
pcs_minus_dd,0.44306703397612485
pcs_minus_dd,0.36963696369636967
pcs_minus_dd,0.2818627450980392
pcs_minus_dd,0.36912280701754385
pcs_minus_dd,0.1551155115511551
pcs_minus_dd,0.2656033287101248
pcs_minus_dd,-0.13
pcs_minus_dd,0.39563862928348914
pcs_minus_dd,0.4380952380952381
pcs_minus_dd,0.07558945908460468
pcs_minus_dd,0.09905660377358494
pcs_minus_dd,0.14694940476190477
pcs_minus_dd,0.3816199376947041
pcs_minus_dd,0.2959295929592959
pcs_minus_dd,0.16200000000000003
pcs_minus_dd,0.1910377358490566
pcs_minus_dd,-0.07211538461538458
pcs_minus_dd,0.19471947194719463
pcs_minus_dd,0.13942307692307687
pcs_minus_dd,-0.008264462809917328
pcs_minus_dd,0.4070512820512821
pcs_minus_dd,0.003172085646312439
pcs_minus_dd,0.29166666666666663
pcs_minus_dd,0.25462962962962965
pcs_minus_dd,0.20550000000000002
pcs_minus_dd,0.14095500459136823
pcs_minus_dd,0.23619047619047617
pcs_minus_dd,0.4133333333333333
pcs_minus_dd,0.09015256588072118
pcs_minus_dd,-0.04487179487179482
pcs_minus_dd,0.2780952380952382
pcs_minus_dd,0.14233241505968774
pcs_minus_dd,0.2918318794607455
pcs_minus_dd,0.6417445482866044
pcs_minus_dd,0.4678604224058769
pcs_minus_dd,0.06924019607843135
pcs_minus_dd,0.21714285714285708
pcs_minus_dd,0.047304730473047285
pcs_minus_dd,0.2283653846153847
pcs_minus_dd,0.27428571428571424
pcs_minus_dd,0.25560897435897434
pcs_minus_dd,0.12037037037037035
pcs_minus_dd,0.3394131641554322
pcs_minus_dd,0.3253205128205129
pcs_minus_dd,0.10256410256410264
pcs_minus_dd,0.15013774104683197
pcs_minus_dd,0.2985
pcs_minus_dd,0.20047169811320753
pcs_minus_dd,0.16435506241331477
pcs_minus_dd,0.4695512820512821
pcs_minus_dd,0.25735294117647056
pcs_minus_dd,0.16190476190476188
pcs_minus_dd,0.13142857142857145
pcs_minus_dd,0.6362179487179487
pcs_minus_dd,0.44240196078431376
