gene,cnv,dep
ARID1A,0.8732829025722678,-0.135146689688559
ARID1A,0.7618659058720109,0.254488946272594
ARID1A,1.080628023197279,-0.0670072541760583
ARID1A,0.5759577939810991,-0.1014864224594309
ARID1A,0.8930488509876484,-0.8240310228930302
ARID1A,1.2167156117113949,-0.2458427944277707
ARID1A,0.4497885996134885,-0.0694791953030195
ARID1A,0.6706518818852941,-0.1639857768960137
ARID1A,1.0627129777631232,-0.363761612564821
ARID1A,0.915436042574142,0.1288596213504725
ARID1A,0.9943536813974038,0.3711802715895106
ARID1A,0.9933210570102758,-0.359863815955543
ARID1A,0.9082598426077684,0.0822964409780915
ARID1A,0.8703942916297513,-0.4494873580704511
ARID1A,0.6907851623068502,-0.365085180193647
ARID1A,0.959856738202173,-0.0392029782113065
ARID1A,0.9659001746551544,-0.4570605740762996
ARID1A,0.7318505635384565,0.0747503103510811
ARID1A,0.6649892851343331,-0.3101852574317234
ARID1A,0.7761175052173225,-0.6595947089893274
ARID1A,0.9099025834575682,-0.3581154405871743
ARID1A,0.7880472287087489,-0.4427284495971665
ARID1A,0.9997705946006784,-0.828985211781833
ARID1A,0.9927325487895045,-0.0270386828559885
ARID1A,0.666713109478635,-0.4100220872454985
ARID1A,1.0074093317340331,0.0542479457139161
ARID1A,1.2468682230043702,0.2496466918172162
ARID1A,1.2180995134585095,-0.3608435627145666
ARID1A,1.089952300628554,-0.249545796911504
ARID1A,0.960125565925224,-0.0335928249054542
ARID1A,1.0461146689388563,-0.1658427376414933
ARID1A,1.0836823991878428,-0.4550088504264802
ARID1A,0.9059968880669854,-0.3780465975058316
ARID1A,0.962076819895964,-0.4197343641372574
ARID1A,1.0354565383590544,-0.0515809647988118
ARID1A,0.9152425307968872,-0.0774174570446535
ARID1A,1.0069939390504936,-0.1780881446190767
ARID1A,0.9196360969531444,-0.2837570301086893
ARID1A,1.417925762279587,-0.0202217768701126
ARID1A,1.2025300950739446,-0.062354447876382
ARID1A,1.2592991151095512,0.061963657490749
ARID1A,0.869554284521672,-0.3256671793083554
ARID1A,0.9764783751440256,-0.2945862175028011
ARID1A,1.023419054862304,-0.4174761996175438
ARID1A,0.4279253349153316,0.0169290929896104
ARID1A,0.9917538513384144,-0.0984020602697516
ARID1A,0.9514976510146104,-0.0423839210665777
ARID1A,1.0969037962647366,-0.286174748149526
ARID1A,0.5038817116991884,-0.0281883300653128
ARID1A,0.620046363035394,-0.0034479194907928
ARID1A,1.2629679248721688,0.3379337760330391
ARID1A,0.5875998774019524,0.2773478356492573
ARID1A,0.5190883447747245,0.0822925361754693
ARID1A,0.9622875709999248,-0.5154418272854763
ARID1A,1.0039524911764528,-0.0509872143570401
ARID1A,0.7216564000839987,-0.0797450844919674
ARID1A,1.558107744002447,-0.1914701530533702
ARID1A,0.9299158017894232,0.1931556303846518
ARID1A,1.264166071032439,0.125998418437124
ARID1A,0.8907422924779257,-0.1330261784605504
ARID1A,0.8142907956494061,-0.2100492830113324
ARID1A,1.069963068098791,-0.3297737249901686
ARID1A,1.2915352324424485,-0.1855468288002632
ARID1A,0.7924231867338656,0.1676268951049069
ARID1A,0.7335936214712129,0.0890115882720408
ARID1A,1.0921621010095142,-0.561231739273557
ARID1A,1.0835809984932463,-0.3259550304494661
ARID1A,0.8792814878028313,-0.6168589064324309
ARID1A,0.6945189673809287,-0.2430248381547639
ARID1A,0.9957220612487436,-0.4851456582458675
ARID1A,0.9793300103871402,-0.1404033903891057
ARID1A,1.0138800638837484,-0.371179639654555
ARID1A,1.0076083620296183,-0.2213229787625874
ARID1A,1.0091236768097631,-0.4630550421055107
ARID1A,0.8726281988165829,-0.031135981584716
ARID1A,0.9581098635360944,-0.021369199152064
ARID1A,0.9634121342452804,-0.4414924334073811
ARID1A,1.007176830349478,-0.6106794248281497
ARID1A,1.190056442577419,-0.1233934481473782
ARID1A,1.113652399894306,0.3422666929085955
ARID1A,1.1146687166843998,-0.1039425675317531
ARID1A,0.3008943662593601,-0.0426752778400216
ARID1A,0.8129688614605828,0.1579431769816807
ARID1A,1.0106678906607198,-0.7325012939897133
ARID1A,0.99007862264635,-0.1560712275713627
ARID1A,0.9738024260945232,-0.2468777233634032
ARID1A,0.996916101178467,0.2173839862105163
ARID1A,0.9124864241942708,-0.6545745374913774
ARID1A,0.9759789925769832,0.0071934543488908
ARID1A,0.7953848566421593,-0.0515198520423342
ARID1A,0.7001437187049333,0.0430554222201464
ARID1A,0.7883564570797573,-0.3763262422441884
ARID1A,0.7330116332890394,-0.226682276777913
ARID1A,0.9493612041229376,-0.1031162114760244
ARID1A,1.082038625556201,0.0774371105309228
ARID1A,0.8421919553459979,-1.3010457016083774
ARID1A,0.6795393497714607,-0.0165588987767386
ARID1A,0.824803866000841,-0.0153747848429146
ARID1A,1.503843043076675,-0.1928246203154027
ARID1A,0.5376577455605751,-0.0467989341966614
ARID1A,1.1263279856211454,-0.0856430707142305
