driver_gene,paralog_gene,pcs,delta_expression,necessity,dependency_dd,cohens_d,hedges_g,dd_p_value,expr_p_value,expr_t_stat,n_mut,n_wt,cancer_type,mutation_frequency,q_value,pass_threshold,pcs_rank,pcs_norm,dd_norm,composite_score,is_known_paralog_sl
PIK3CA,PIK3CD,0.053688135502267434,0.2682241700118244,0.20016143772539455,-0.014737734806317633,-0.1427523642519307,-0.1336405112145734,0.8354222093609287,0.5688640178475853,0.5935326863841554,10,4,Colorectal_MSI_H,0.7142857142857143,0.722584252375099,False,1.0,1.0,0.0,0.5,False
PIK3CA,PIK3CB,0.020017575401653304,0.16254640316870272,0.12314991295671783,-0.34272038771539354,-0.9731462025674724,-0.9110304875099742,0.2479032471286301,0.5748137545607557,0.5863192124296646,10,4,Colorectal_MSI_H,0.7142857142857143,0.722584252375099,False,2.0,0.3543063593784104,1.0,0.3771531796892052,True
PIK3CA,PIK3CG,0.0015417955318125466,0.03605919269038323,0.04275735025603428,0.03897475771029065,0.5294737259174854,0.4956775306461566,0.43924668905623554,0.722584252375099,0.3648911301386138,10,4,Colorectal_MSI_H,0.7142857142857143,0.722584252375099,False,3.0,0.0,0.07389727075197498,0.014779454150394998,False
BRAF,RAF1,0.0,-0.04833095171239776,0.14297911392833954,-0.23950836979492662,-1.4990568444218804,-1.4033723649906966,0.020310155073058517,0.8016848666480404,-0.26257879891544794,3,11,Colorectal_MSI_H,0.21428571428571427,0.8016848666480404,False,1.0,0.0,0.0,0.0,False
FBXW7,FBXW4,0.07945866739624062,1.0267064336113418,0.0773918082082649,-0.14228178632631366,-1.2402541722539782,-1.1610890123228732,0.04434697095235267,0.02060560440828629,2.760978746249956,7,7,Colorectal_MSI_H,0.5,0.061816813224858866,False,1.0,1.0,1.0,0.85,False
FBXW7,FBXW5,0.0,-0.14888418319007357,0.03527499634162457,0.09340104770961095,1.1498133099058732,1.076420970975711,0.05338750415409141,0.6355552392957163,-0.4898306686637906,7,7,Colorectal_MSI_H,0.5,0.6355552392957163,False,2.5,0.0,0.5075015895140876,0.10150031790281754,False
FBXW7,FBXW2,0.0,-0.12867833804235573,-0.04114348633526994,0.04303123530732532,0.3907281705609783,0.3657880745677244,0.47968932743239434,0.5673051467966237,-0.5881984542868749,7,7,Colorectal_MSI_H,0.5,0.6355552392957163,False,2.5,0.0,0.0,0.0,True
PTEN,TNS2,0.0,-0.016134826068268993,0.23876546949198454,-0.09039024462294776,-0.4981092611141129,-0.46631505295789294,0.4065007493518192,0.9774803981335815,-0.029219778141382866,4,10,Colorectal_MSI_H,0.2857142857142857,0.9774803981335815,False,1.5,0.0,1.0,0.2,False
PTEN,TNS1,0.0,-0.15901986861620887,-0.04627612452586366,0.031678225061002305,0.3337930131283302,0.31248707612013893,0.5716120767844475,0.6077083101423354,-0.5298188884639712,4,10,Colorectal_MSI_H,0.2857142857142857,0.9774803981335815,False,1.5,0.0,0.0,0.0,False
ARID1A,ARID1B,0.006085011890866668,0.08102183115551753,0.07510336169996921,0.20834717446225598,1.143863902119344,1.0708513126223647,0.031179572390309364,0.8092166849394905,0.25096353006391237,10,4,Colorectal_MSI_H,0.7142857142857143,0.8092166849394905,False,1.0,0.0,0.0,0.0,True
CTNNB1,JUP,0.08613674695620638,0.8055155378464818,0.10693368769333739,-0.028695957825291468,-0.23513159173760922,-0.22012319226499588,0.6646651705980637,0.28224298808911724,1.1336903635811275,4,10,Colorectal_MSI_H,0.2857142857142857,0.28224298808911724,False,1.0,0.0,0.0,0.0,False
BRCA2,BRCA1,0.25111975253321633,0.5102276553319083,0.49217197442945415,-0.050664453537434206,-0.1472219398232269,-0.1378247947281273,0.8016108879302516,0.15825436358811973,1.575902675703608,8,6,Colorectal_MSI_H,0.5714285714285714,0.15825436358811973,False,1.0,0.0,0.0,0.0,True
NF1,RASA2,0.0,0.30218566411113956,-0.029424393077742278,-0.07727902622969052,-0.3297830851893504,-0.308733101028328,0.7075162880723466,0.2342792250866224,1.438972683737811,3,11,Colorectal_MSI_H,0.21428571428571427,0.240344311131528,False,1.5,0.0,1.0,0.2,False
NF1,RASA1,0.0,0.41651080901277515,-0.04019477479329002,0.011996556832428229,0.07713268293931061,0.07220932019850355,0.9144644410174942,0.240344311131528,1.31856206628488,3,11,Colorectal_MSI_H,0.21428571428571427,0.240344311131528,False,1.5,0.0,0.0,0.0,False
ATR,ATM,0.0,-0.2044737855217429,0.015087871085644605,-0.1277685029685738,-0.924342739748287,-0.8653421393388219,0.17051235312117266,0.5241663180262719,-0.6598786052623361,3,11,Colorectal_MSI_H,0.21428571428571427,0.5241663180262719,False,1.0,0.0,0.0,0.0,False
