pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,dd_min3,abs_dd,max_abs_mean_chronos,min_abs_mean_chronos,mrna_coexpression
CMA1_GZMH,CMA1,GZMH,0,0,0,-0.0111693189689304,0.0111693189689304,0.27625297055326675,0.032897616302586266,0.2394884871763869
LINGO2_LRFN4,LINGO2,LRFN4,0,0,0,0.0843995452466385,0.0843995452466385,0.1336284962460443,0.08478211099856744,0.039513857507999926
MUC21_MUC22,MUC21,MUC22,0,0,0,0.111064737955689,0.111064737955689,0.13266444024539678,0.009789241619411007,0.352424678358976
LIN28A_YBX3,LIN28A,YBX3,0,0,0,0.1115584843160708,0.1115584843160708,0.21150003745764667,0.10303860561031068,0.02685596368272311
ABCA1_ABCA2,ABCA1,ABCA2,0,0,0,0.1033449009744502,0.1033449009744502,0.010132206270333738,0.008953913173508968,0.014030235757658788
ADAM19_ADAM23,ADAM19,ADAM23,0,0,0,0.177478296132363,0.177478296132363,0.13393006122394818,0.051784531156940046,0.18688184332805483
GNAT1_GNAT3,GNAT1,GNAT3,0,0,0,-0.0081284472611107,0.0081284472611107,0.08231994177922983,0.018619010389830052,0.02490689008410837
ZNF169_ZNF343,ZNF169,ZNF343,0,0,0,0.1692742667097494,0.1692742667097494,0.17627786440126672,0.01378175912803984,0.34984452901995455
STMN3_STMN4,STMN3,STMN4,0,0,0,0.0580509471914867,0.0580509471914867,0.07479777638743873,0.007950058503064416,0.2809430154498525
RNASE6_RNASE7,RNASE6,RNASE7,0,0,0,0.0493279466370532,0.0493279466370532,0.10135815228990443,0.07473252667422145,-0.06729493977151536
TAAR2_TAAR9,TAAR2,TAAR9,0,0,0,-0.0193732876675192,0.0193732876675192,0.0641536945545149,0.013523144552932478,0.06115360544056006
ZNF415_ZNF600,ZNF415,ZNF600,0,0,0,0.1158361993394406,0.1158361993394406,0.06807161259364837,0.015115873404583704,0.2444041029759556
IGFBP1_IGFBP6,IGFBP1,IGFBP6,0,0,0,-0.1409983653527967,0.1409983653527967,0.13115622394047383,0.07158612257348626,0.23929698848001743
EDNRB_GRPR,EDNRB,GRPR,0,0,0,0.0807940018285399,0.0807940018285399,0.037512733466833315,0.03202515379280294,0.046369416619586545
TAS2R20_TAS2R46,TAS2R20,TAS2R46,0,0,0,0.0523206205481592,0.0523206205481592,0.11302776638648483,0.09063092541411137,0.3554974749614776
CD63_TSPAN14,CD63,TSPAN14,0,0,0,0.0153695263827071,0.0153695263827071,0.07881897553459916,0.04722803293569156,0.24066704005689848
GLP1R_GLP2R,GLP1R,GLP2R,0,0,0,0.0530366229541519,0.0530366229541519,0.11505115329319329,0.030547303286297723,-0.04767134929426392
MAGEE1_MAGEE2,MAGEE1,MAGEE2,0,0,0,-0.2850740581374289,0.2850740581374289,0.11904637315876898,0.055237482645406996,0.2781199247042549
C1R_HP,C1R,HP,0,0,0,0.0719547923602477,0.0719547923602477,0.4773075150879002,0.39746584973808485,0.0516088146281985
ABR_CHN2,ABR,CHN2,0,0,0,-0.0685129828873856,0.0685129828873856,0.012479180449288193,0.0024994906442937816,0.03170912501712327
GABRA3_GABRG3,GABRA3,GABRG3,0,0,0,-0.1277927560977916,0.1277927560977916,0.27558236915900214,0.10971687420603253,0.13976099663791222
OR2T33_OR2T4,OR2T33,OR2T4,0,0,0,0.1192461069161724,0.1192461069161724,0.4921680031653001,0.026653326611796032,0.05625179725941779
SYT5_SYT7,SYT5,SYT7,0,0,0,-0.1418580863458492,0.1418580863458492,0.14338056823606424,0.1317858721948568,0.31490041374648414
PLXNA3_PLXNA4,PLXNA3,PLXNA4,0,0,0,-0.3063193932756857,0.3063193932756857,0.04271569500004754,0.03143605492718399,0.1572689813234247
LMO2_LMO3,LMO2,LMO3,0,0,0,-0.0437013480018918,0.0437013480018918,0.07560718523717398,0.006814916408337035,0.12442565980279471
SOX12_SOX14,SOX12,SOX14,0,0,0,-0.0498212472429226,0.0498212472429226,0.09164610605374203,0.020703622992886354,0.0553275329496934
H3C11_H3C4,H3C11,H3C4,0,0,0,-0.0179180070537871,0.0179180070537871,0.27616390460895285,0.2550603569239727,0.34592985976604795
ADGRL2_ADGRL3,ADGRL2,ADGRL3,0,0,0,-0.1751690176070048,0.1751690176070048,0.03209464349859214,0.009724052789879815,0.2295065434397511
ZNF689_ZNF785,ZNF689,ZNF785,0,0,0,0.0827526610709714,0.0827526610709714,0.16757176503218832,0.16351897103161553,0.2882630694318802
MKRN1_MKRN3,MKRN1,MKRN3,0,0,0,0.0831826201714765,0.0831826201714765,0.30760822470208776,0.029251823197888764,0.06310922933626326
GPR183_LPAR6,GPR183,LPAR6,0,0,0,0.0770980047494131,0.0770980047494131,0.12437298994488705,0.06764802839467467,0.005093111204437946
ECHDC3_ECI2,ECHDC3,ECI2,0,0,0,-0.1341566654784912,0.1341566654784912,0.051185469754642186,0.022904358127368234,0.10936665664581124
BMX_MATK,BMX,MATK,0,0,0,-0.1127879067132467,0.1127879067132467,0.14512558437707906,0.07627955302584906,0.10853313597421514
DNAAF1_PPP1R42,DNAAF1,PPP1R42,0,0,0,0.0774852666721569,0.0774852666721569,0.0582880246245749,0.034568159148911815,0.07764181625886546
ATRX_RAD54L,ATRX,RAD54L,0,0,0,-0.1166949980858457,0.1166949980858457,0.20437621979243442,0.19515980532651467,0.38519909974536404
OR6C65_OR6C76,OR6C65,OR6C76,0,0,0,0.0654920154027434,0.0654920154027434,0.04518502023001657,0.039442356272976785,0.33675761917361596
ZNF578_ZNF611,ZNF578,ZNF611,0,0,0,-0.1093971131860537,0.1093971131860537,0.402040064214399,0.03380609595020673,0.27954150102004754
ENG_TGFBR3,ENG,TGFBR3,0,0,0,-0.0868577912668728,0.0868577912668728,0.019841930336116843,0.014319730669467897,0.14157724659277177
ZNF273_ZNF486,ZNF273,ZNF486,0,0,0,0.23132781997506,0.23132781997506,0.19521979983217452,0.14998325669229526,0.2973949560153222
ZNF24_ZSCAN12,ZNF24,ZSCAN12,0,0,0,0.1584908371120741,0.1584908371120741,0.14326780519157972,0.08917064727107282,0.30367733232079386
ZNF416_ZNF814,ZNF416,ZNF814,0,0,0,-0.0698071067157136,0.0698071067157136,0.04777705772656615,0.01656590798621725,0.46611755310063696
SERPINB12_SERPINB3,SERPINB12,SERPINB3,0,0,0,0.0541105902565546,0.0541105902565546,0.1508871259924879,0.11212053602362794,0.18562705529440435
KCNK1_KCNK5,KCNK1,KCNK5,0,0,0,-0.0674731009369375,0.0674731009369375,0.08260756673862617,0.025530423255606994,0.4124958393297559
GLI2_GLIS3,GLI2,GLIS3,0,0,0,0.1242656892744406,0.1242656892744406,0.11049820595363498,0.008825844785433853,0.27077414950301865
ZNF101_ZNF433,ZNF101,ZNF433,0,0,0,0.0706817920454915,0.0706817920454915,0.01707475280277616,0.015296894146671468,0.08946292991884836
DNAJB6_DNAJC5B,DNAJB6,DNAJC5B,0,0,0,0.2672268007591363,0.2672268007591363,0.39321336412129604,0.018565980401400933,-0.1282033284646152
HS3ST3B1_NDST4,HS3ST3B1,NDST4,0,0,0,0.1330358240600349,0.1330358240600349,0.10809025207867554,0.007999963920171204,-0.04752098137134892
ZNF226_ZNF664,ZNF226,ZNF664,0,0,0,0.0394312930554819,0.0394312930554819,0.08408076720404552,0.07358024512486358,0.23947925690117364
HELZ2_MOV10L1,HELZ2,MOV10L1,0,0,0,-0.1378635264192294,0.1378635264192294,0.07473130836749164,0.05882169905066255,0.028361772981064716
ZNF254_ZNF66,ZNF254,ZNF66,0,0,0,-0.0364097112369199,0.0364097112369199,0.11414932251782205,0.048427705055336674,0.5815785689465248
SERPINB7_SERPINI2,SERPINB7,SERPINI2,0,0,0,-0.0655856275696669,0.0655856275696669,0.06480312896280703,0.03730101100009812,-0.09176497148081736
AICDA_APOBEC3D,AICDA,APOBEC3D,0,0,0,0.0588027306163733,0.0588027306163733,0.08854802112368335,0.062234293242325815,0.2083695642989393
MAP3K9_RAF1,MAP3K9,RAF1,0,0,0,-0.1519151708726654,0.1519151708726654,0.14297911392833954,0.07535658745850525,0.10378148186774111
FOXI2_FOXS1,FOXI2,FOXS1,0,0,0,-0.1925947589935886,0.1925947589935886,0.08357983198277122,0.021287769264351098,0.022308706077325085
DCLK1_STK33,DCLK1,STK33,0,0,0,-0.0863896567646802,0.0863896567646802,0.12383380890610474,0.10805042857115561,0.17441764512681007
ACSM3_ACSS2,ACSM3,ACSS2,0,0,0,0.0941811131977623,0.0941811131977623,0.15829031335705626,0.036648846021198146,0.11552481564453133
RHOQ_RHOU,RHOQ,RHOU,0,0,0,0.0158459715055664,0.0158459715055664,0.7998160478556183,0.04867509715926441,-0.1747545779171651
KLHL25_KLHL6,KLHL25,KLHL6,0,0,0,0.0504731973093349,0.0504731973093349,0.036221808363452776,0.024148789931038868,-0.20518691591436197
TENT5B_TENT5D,TENT5B,TENT5D,0,0,0,0.1320614553779764,0.1320614553779764,0.10825459149577975,0.07487997590805302,-0.0020389866682957187
SHISA6_SHISA7,SHISA6,SHISA7,0,0,0,-0.1182303200357611,0.1182303200357611,0.0865357035793241,0.05132411721850012,0.3134123331790363
SLC39A4_SLC39A6,SLC39A4,SLC39A6,0,0,0,-0.1636486471125983,0.1636486471125983,0.025568317303725167,0.0022936633781664864,-0.16826897339910915
FCER1A_FCRL4,FCER1A,FCRL4,0,0,0,0.1166879063218581,0.1166879063218581,0.09361964293551239,0.0019442144117534867,-0.007179995403648347
WNT10B_WNT9B,WNT10B,WNT9B,0,0,0,-0.0807668253560937,0.0807668253560937,0.11574995055061801,0.09052202259051785,-0.031220594573124955
ZNF232_ZSCAN23,ZNF232,ZSCAN23,0,0,0,-0.1266495853403621,0.1266495853403621,0.06468107629663468,0.036508286128788085,0.17385814034997465
OR13C5_OR2S2,OR13C5,OR2S2,0,0,0,-0.0382319248429545,0.0382319248429545,0.2185311304123442,0.14716772257012226,-0.003734408538337454
KLHL35_KLHL6,KLHL35,KLHL6,0,0,0,0.1304258362797772,0.1304258362797772,0.04155288673189344,0.036221808363452776,-0.2136260653076694
ENPP5_ENPP7,ENPP5,ENPP7,0,0,0,0.1252072920240121,0.1252072920240121,0.22889751966641242,0.0347051273308076,-0.10116061923115933
UGT2B17_UGT8,UGT2B17,UGT8,0,0,0,-0.2151369004690056,0.2151369004690056,0.15475803901216273,0.017903814706481877,0.004882753838673366
KLRG1_KLRG2,KLRG1,KLRG2,0,0,0,0.1027055153797825,0.1027055153797825,0.12507790337736996,0.020116199201901254,-0.0887217678938363
BTN3A2_ERMAP,BTN3A2,ERMAP,0,0,0,0.0621818056150143,0.0621818056150143,0.08993106381163976,0.04693287784122887,0.1361370098238601
SPDYC_SPDYE4,SPDYC,SPDYE4,0,0,0,-0.0735504312259587,0.0735504312259587,,,0.01872654663760276
GABRA5_GABRE,GABRA5,GABRE,0,0,0,0.1187117583509577,0.1187117583509577,0.135591934836861,0.09775868545187871,-0.11307174731639907
P2RX2_P2RX6,P2RX2,P2RX6,0,0,0,0.187002596532484,0.187002596532484,0.1335339810617363,0.0509538927987418,-0.11922690942580817
KCNJ14_KCNJ9,KCNJ14,KCNJ9,0,0,0,0.0262605364180839,0.0262605364180839,0.27885299653438445,0.11283094577406957,0.0222480208246871
ZNF117_ZNF253,ZNF117,ZNF253,0,0,0,-0.3034928986819314,0.3034928986819314,,,0.4188000684141353
SIRPA_SIRPB1,SIRPA,SIRPB1,0,0,0,-0.050015721820404,0.050015721820404,0.16057072911330833,0.025555579660270677,0.5699578597251524
SLC6A4_SLC6A8,SLC6A4,SLC6A8,0,0,0,0.1832584292390034,0.1832584292390034,0.24520791828427474,0.0254798255499101,-0.0962341788983102
MCHR1_OPRL1,MCHR1,OPRL1,0,0,0,-0.0396432042323869,0.0396432042323869,0.054082440925064965,0.014799719776675161,0.12149151739904535
GPRC6A_GRM6,GPRC6A,GRM6,0,0,0,0.1508712288584778,0.1508712288584778,0.04141492924821235,0.0391599468119215,-0.004250029212438143
BARHL2_HHEX,BARHL2,HHEX,0,0,0,-0.1697826916502673,0.1697826916502673,0.19729585122143647,0.06008144772744704,-0.03674316366632099
NSUN3_NSUN4,NSUN3,NSUN4,0,0,0,0.0274598953727938,0.0274598953727938,0.42552163888389194,0.07830658006462744,0.36282482304242447
SLC22A12_SLC22A14,SLC22A12,SLC22A14,0,0,0,-0.043888892577207,0.043888892577207,0.0423694157872936,0.003367169010715347,-0.009423074462561227
ZNF491_ZNF564,ZNF491,ZNF564,0,0,0,0.3548285906552889,0.3548285906552889,0.08272935080832428,0.014870882803339616,0.33360056012934464
COLEC11_SFTPD,COLEC11,SFTPD,0,0,0,-0.0886102917682672,0.0886102917682672,0.04926022040158659,0.009478663570114,0.005787190555836795
SYT8_SYT9,SYT8,SYT9,0,0,0,-0.1333167960522173,0.1333167960522173,0.10228939019827343,0.035922400295194265,-0.064786646988792
ZFP82_ZNF780A,ZFP82,ZNF780A,0,0,0,-0.0670754620405662,0.0670754620405662,0.12559640770793448,0.09446623496685655,-0.0043176891303772745
KCNK10_KCNK4,KCNK10,KCNK4,0,0,0,0.143250639987809,0.143250639987809,0.1646130284512051,0.04232777466181466,0.06162383920001115
MARK1_MARK4,MARK1,MARK4,0,0,0,0.1202439447165388,0.1202439447165388,0.07111538729227254,0.009146750549999999,0.1217206889721986
ACVRL1_TGFBR2,ACVRL1,TGFBR2,0,0,0,-0.1508129985481913,0.1508129985481913,0.05957650806971801,0.03406842308535922,0.1612888855216383
ZNF454_ZNF74,ZNF454,ZNF74,0,0,0,0.0650846460057198,0.0650846460057198,0.040380670644851034,0.03435087645909163,0.18497819557669043
ISL1_LMX1B,ISL1,LMX1B,0,0,0,0.0890279591545692,0.0890279591545692,0.07511095028345177,0.059409617158104985,0.09217058098172186
EYS_NOTCH4,EYS,NOTCH4,0,0,0,0.0933336105505865,0.0933336105505865,0.06654468827740348,0.013749821293021663,0.09788993251608771
NR1I2_RARB,NR1I2,RARB,0,0,0,0.1065310759983198,0.1065310759983198,0.03492666478115033,0.02512939896013816,-0.11829861809027338
ZNF675_ZNF714,ZNF675,ZNF714,0,0,0,0.0829916919614455,0.0829916919614455,0.12756011463607766,0.06239484360303833,0.46212645072153125
GALR1_GALR2,GALR1,GALR2,0,0,0,0.0670784842913528,0.0670784842913528,0.0928541753907399,0.01221176963261216,0.015960746301397558
DIRAS1_RASD2,DIRAS1,RASD2,0,0,0,0.1696646300648096,0.1696646300648096,0.15669597476459943,0.01901738757814411,0.24902338882586025
KIR3DL2_LILRB5,KIR3DL2,LILRB5,0,0,0,0.1212778787378082,0.1212778787378082,0.03711315339966957,0.025413096219145295,0.002124789878448907
INPP5J_INPP5K,INPP5J,INPP5K,0,0,0,0.0550975933529989,0.0550975933529989,0.11870700300414568,0.067516238380137,0.10438912214752628
GLI2_ZIC4,GLI2,ZIC4,0,0,0,0.153292874669451,0.153292874669451,0.0956551038585918,0.008825844785433853,0.20096425824291325
LRRC40_LRRC7,LRRC40,LRRC7,0,0,0,0.1166557516049641,0.1166557516049641,0.05878823583506381,0.04180388354954991,0.17293394248599298
OR2T12_OR2V2,OR2T12,OR2V2,0,0,0,0.0690432436224693,0.0690432436224693,0.1247111228562631,0.08218176491724902,0.0002218808860196591
SLC6A2_SLC6A7,SLC6A2,SLC6A7,0,0,0,-0.1144662418428934,0.1144662418428934,0.06633356452664672,0.05244810692193499,-0.020630009191249403
HS3ST3A1_NDST3,HS3ST3A1,NDST3,0,0,0,-0.1219227687956949,0.1219227687956949,0.08374413255643857,0.011661903995468013,0.052059026341058114
TXLNB_TXLNG,TXLNB,TXLNG,0,0,0,0.1111900978927332,0.1111900978927332,0.13620359212832195,0.03728471756129542,0.2236765648123729
EFNB2_EFNB3,EFNB2,EFNB3,0,0,0,0.1990098075027518,0.1990098075027518,0.08029536140016535,0.03953145628203825,0.09038497059233691
NECTIN1_NECTIN4,NECTIN1,NECTIN4,0,0,0,0.0642959798242345,0.0642959798242345,0.1142877635885254,0.019386732716913657,0.47585133669406315
CDK14_CDK16,CDK14,CDK16,0,0,0,0.0681724715921146,0.0681724715921146,0.12252263927605926,0.052459024373290454,0.06923701759481223
CYP4F11_CYP4F2,CYP4F11,CYP4F2,0,0,0,0.1367197609780335,0.1367197609780335,0.2669006327644969,0.1282958277655028,0.2650505500723933
HAPLN1_HAPLN3,HAPLN1,HAPLN3,0,0,0,0.0435155617008752,0.0435155617008752,0.05406700143353464,0.01519028008020415,0.2330055488784691
ZNF669_ZNF699,ZNF669,ZNF699,0,0,0,-0.0690154801583843,0.0690154801583843,0.11974707402714181,0.03408524891858048,0.30906318062673427
OR6V1_OR9A4,OR6V1,OR9A4,0,0,0,-0.0866800668306718,0.0866800668306718,0.028332403022007208,0.0036265270320402455,0.033633248205289505
ZNF100_ZNF730,ZNF100,ZNF730,0,0,0,0.2265588681617076,0.2265588681617076,0.15540572727897284,0.08865215432617782,0.5846178301637901
DAAM1_FMNL2,DAAM1,FMNL2,0,0,0,0.1005197326845868,0.1005197326845868,0.10409693386990114,0.08656617263556157,0.024054715814016112
MORC1_MORC2,MORC1,MORC2,0,0,0,0.1159524806871449,0.1159524806871449,0.1407918426005872,0.03322402006347815,-0.008995096319359552
OR2M7_OR2T10,OR2M7,OR2T10,0,0,0,0.0455346018777995,0.0455346018777995,0.16541177742395136,0.01836333693462685,0.012948158296144641
PTPRA_PTPRM,PTPRA,PTPRM,0,0,0,-0.0829084431091858,0.0829084431091858,0.034810636476052134,5.4871621554933834e-05,0.06043027627099135
ZNF273_ZNF519,ZNF273,ZNF519,0,0,0,0.2402501599643465,0.2402501599643465,0.19521979983217452,0.13864091593167488,0.6135641507091408
F2RL2_GPR132,F2RL2,GPR132,0,0,0,-0.082143238035359,0.082143238035359,0.10354104596828405,0.08131578338148093,-0.16175890866338363
ZKSCAN7_ZNF135,ZKSCAN7,ZNF135,0,0,0,0.1713009939550624,0.1713009939550624,0.03327271261039056,0.029219985259774216,0.4335071017231071
KRT1_KRT6B,KRT1,KRT6B,0,0,0,-0.099413540196449,0.099413540196449,0.04322802840759565,0.014228836922950005,0.42803868874649253
LPAR6_PTAFR,LPAR6,PTAFR,0,0,0,-0.0505032652642517,0.0505032652642517,0.06764802839467467,0.01766261306109001,0.07526222283178163
PDE1C_PDE7A,PDE1C,PDE7A,0,0,0,0.2456722579526088,0.2456722579526088,0.08358040420315123,0.0787417639661198,-0.20797188797889468
